candidate,baseline,family,metric,statistic,material_threshold,n_months,mean_difference,sd_difference,ci_low,ci_high,p_raw,bootstrap_ci_low,bootstrap_ci_high,bootstrap_direction,holm_p,holm_family_size,decision,robust_material_win,material_loss
S_C3_Q10,Current DerivCount,quantity,future_direct_children_3m,lift,0.1,6,1.8646625948550943,0.5954293334197924,1.239797831324855,2.4895273583853337,0.0005999008541360718,1.404585861858374,2.283292208097901,positive,0.008398611957905006,21,win,True,False
S_C3_Q10,Current DerivCount,quantity,future_active_parent_months_3m,lift,0.1,6,2.362749122950797,0.7052081238923673,1.622678584193964,3.1028196617076302,0.000437225384051212,1.8484565480812936,2.8614663645926197,positive,0.00655838076076818,21,win,True,False
S_C3_Q10,Current DerivCount,quantity,future_active_parent_binary_3m,auc,0.01,6,0.17044571280800924,0.037935630261531496,0.13063471038964147,0.210256715226377,0.00010778610601022602,0.1433358780161769,0.19766862558296813,positive,0.0019401499081840683,21,win,True,False
S_C3_Q10,Current DerivCount,descendant_quality,future_child_download_quality_sum_3m,lift,0.1,6,1.4718150125095277,0.4728990114404196,0.9755379358323726,1.9680920891866829,0.0006174427798680177,1.1112602880900522,1.795481191927303,positive,0.008398611957905006,21,win,True,False
S_C3_Q10,Current DerivCount,descendant_quality,future_child_like_quality_sum_3m,lift,0.1,6,1.722717458657021,0.7858844605121993,0.8979822969550908,2.5474526203589516,0.003016030008533313,1.1406943055694503,2.2814113694674054,positive,0.022378931521030612,21,win,True,False
S_C3_Q10,Current DerivCount,descendant_quality,future_high_download_child_count_3m,lift,0.1,6,0.385285096338283,0.2503780665984894,0.12252942980157794,0.648040762874988,0.01303219292347753,0.22116405788498472,0.5845595575171094,positive,0.06516096461738766,21,tie,False,False
S_C3_Q10,Current DerivCount,descendant_quality,future_high_like_child_count_3m,lift,0.1,6,1.7797942074346451,0.7124678298977718,1.0321050744605738,2.5274833404087165,0.001690515632271919,1.1982687532980238,2.198163881783828,positive,0.01690515632271919,21,win,True,False
S_C3_Q10,Current DerivCount,descendant_quality,future_nonzero_like_child_share_3m,lift,0.1,6,2.4577028450304277,0.44063856867273,1.9952810267525107,2.9201246633083446,3.7677341050146795e-05,2.1699581946886908,2.798519417391742,positive,0.0007158694799527892,21,win,True,False
S_C3_Q10,Current DerivCount,descendant_quality,future_nonzero_download_child_share_3m,lift,0.1,6,2.2883286127618128,0.7440778218444231,1.5074668276621006,3.069190397861525,0.0006527340078332809,1.744498548627779,2.8121226847449576,positive,0.008398611957905006,21,win,True,False
S_C3_Q10,Current DerivCount,descendant_quality,future_child_download_quality_mean_3m,lift,0.1,6,1.9096677522054895,0.8336640351959617,1.034791001971347,2.7845445024396316,0.002486547946781179,1.3039626372238757,2.4913149220966537,positive,0.022378931521030612,21,win,True,False
S_C3_Q10,Current DerivCount,descendant_quality,future_child_download_quality_median_3m,lift,0.1,6,1.911348308454211,0.8372348091738913,1.0327242607456162,2.789972356162806,0.002524034254531449,1.3146624176120072,2.5127658435150826,positive,0.022378931521030612,21,win,True,False
S_C3_Q10,Current DerivCount,descendant_quality,future_child_like_quality_mean_3m,lift,0.1,6,2.735594077874263,0.3963494631990782,2.3196508253395085,3.1515373304090173,1.3240833458396019e-05,2.437357795750266,3.0145715793197465,positive,0.00026481666916792037,21,win,True,False
S_C3_Q10,Current DerivCount,descendant_quality,future_child_like_quality_median_3m,lift,0.1,6,2.821698143931792,0.36309866525692397,2.4406494638125142,3.2027468240510695,7.374617429404111e-06,2.5545089482988375,3.072753662903725,positive,0.00015486696601748633,21,win,True,False
S_C3_Q10,Current DerivCount,repropagation,future_child_becomes_parent_share_3m,lift,0.1,3,5.252787040855531,1.0706684849531303,2.5930990806338294,7.912475001077233,0.013567509018571915,4.4955699137062055,6.477739312054717,positive,0.06516096461738766,21,tie,False,False
S_C3_Q10,Current DerivCount,repropagation,future_child_future_child_count_mean_3m,lift,0.1,3,5.552748591675688,1.453342991269504,1.9424444589998227,9.163052724351553,0.022081368250371543,4.407755887691262,7.187765358125437,positive,0.06624410475111463,21,tie,False,False
S_C3_Q10,Current DerivCount,repropagation,future_child_future_child_count_median_3m,lift,0.1,3,5.979960409845361,1.923890306811476,1.2007519454832867,10.759168874207436,0.03281314758105625,4.718605223273796,8.194333438694724,positive,0.06624410475111463,21,tie,False,False
S_C3_Q10,Current DerivCount,repropagation,future_child_second_order_diffusion_share_3m,lift,0.1,3,5.6538868379415375,1.6914602029258101,1.4520667599807373,9.855706915902338,0.028561781023449237,4.50996500350053,7.596840003717321,positive,0.06624410475111463,21,tie,False,False
S_C3_Q10,Current DerivCount,adoption_breadth,future_child_owner_breadth_3m,lift,0.1,6,1.898191972056992,0.551684724885191,1.3192343597762615,2.4771495843377225,0.00038574962253884996,1.484619306960069,2.2810120900170405,positive,0.006171993960621599,21,win,True,False
S_C3_Q10,Current DerivCount,adoption_breadth,future_high_download_child_owner_breadth_3m,lift,0.1,6,0.3982729623109223,0.24508619719928657,0.14107077212341562,0.655475152498429,0.010525489097975481,0.22358396010411266,0.5859239344785574,positive,0.06315293458785289,21,tie,False,False
S_C3_Q10,Current DerivCount,adoption_breadth,future_high_like_child_owner_breadth_3m,lift,0.1,6,2.006249853872942,0.5399244277853281,1.439633916504573,2.572865791241311,0.0002679636942504148,1.586449779398342,2.3729452777073328,positive,0.004555382802257051,21,win,True,False
S_C3_Q10,Current DerivCount,adoption_breadth,future_cross_owner_reuse_share_3m,lift,0.1,6,2.502473658865838,0.9074382815729649,1.5501755851772012,3.454771732554475,0.0010795383914129941,1.844767881509317,3.1677078309436304,positive,0.011874922305542936,21,win,True,False
S_C3_Q10,Vanilla PageRank,quantity,future_direct_children_3m,lift,0.1,6,0.33129565322430565,0.22100999303329946,0.099359889761998,0.5632314166866133,0.014416218822879788,0.17019857763060045,0.49045488810707516,positive,0.2162432823431968,21,tie,False,False
S_C3_Q10,Vanilla PageRank,quantity,future_active_parent_months_3m,lift,0.1,6,0.3541159851656665,0.2260871495446243,0.11685207271104461,0.5913798976202884,0.012165819480658159,0.1894117921625591,0.5140970412456908,positive,0.200514388635534,21,tie,False,False
S_C3_Q10,Vanilla PageRank,quantity,future_active_parent_binary_3m,auc,0.01,6,0.034271515277763544,0.038783450897556096,-0.0064292203322877245,0.07497225088781481,0.0827129282880429,0.00786537654454896,0.06313883579617596,positive,0.7444163545923861,21,tie,False,False
S_C3_Q10,Vanilla PageRank,descendant_quality,future_child_download_quality_sum_3m,lift,0.1,6,0.2546541421017141,0.2461148671532506,-0.003627570997172591,0.5129358552006008,0.05224405144563716,0.07438651698808137,0.4269001334832003,positive,0.5224405144563716,21,tie,False,False
S_C3_Q10,Vanilla PageRank,descendant_quality,future_child_like_quality_sum_3m,lift,0.1,6,0.21724052596540577,0.09102391810347443,0.12171678222464641,0.3127642697061651,0.0020732542312932706,0.1583324583736032,0.2883206553462448,positive,0.03939183039457214,21,win,True,False
S_C3_Q10,Vanilla PageRank,descendant_quality,future_high_download_child_count_3m,lift,0.1,6,0.133419178818179,0.3706403461980229,-0.2555440100654123,0.5223823677017703,0.41828138763205763,-0.14351077831679668,0.4044511476788532,mixed,0.8909595549476749,21,tie,False,False
S_C3_Q10,Vanilla PageRank,descendant_quality,future_high_like_child_count_3m,lift,0.1,6,0.1328607616071978,0.11483329411441383,0.012350610116874175,0.25337091309752147,0.03650143187359776,0.04372113209430791,0.21178238070779956,positive,0.40151575060957534,21,tie,False,False
S_C3_Q10,Vanilla PageRank,descendant_quality,future_nonzero_like_child_share_3m,lift,0.1,6,0.18079256887108905,0.14918538279366067,0.024232111215896412,0.3373530265262817,0.03121281904529149,0.07416103260772379,0.28581803490662167,positive,0.39406581730497897,21,tie,False,False
S_C3_Q10,Vanilla PageRank,descendant_quality,future_nonzero_download_child_share_3m,lift,0.1,6,0.2927441395471291,0.2395155162600383,0.04138802047575879,0.5441002586184993,0.030312755177306076,0.12313688527740803,0.46036682683553276,positive,0.39406581730497897,21,tie,False,False
S_C3_Q10,Vanilla PageRank,descendant_quality,future_child_download_quality_mean_3m,lift,0.1,6,0.25852686004201725,0.33022958527601637,-0.08802783609470449,0.605081556178739,0.11327205444316706,0.01751894032035506,0.493515687562053,positive,0.8909595549476749,21,tie,False,False
S_C3_Q10,Vanilla PageRank,descendant_quality,future_child_download_quality_median_3m,lift,0.1,6,0.2607299129794109,0.3307650405401563,-0.08638670899506923,0.6078465349538911,0.11136994436845936,0.01939897920973636,0.493371166774164,positive,0.8909595549476749,21,tie,False,False
S_C3_Q10,Vanilla PageRank,descendant_quality,future_child_like_quality_mean_3m,lift,0.1,6,0.29499208964525686,0.1108023616362319,0.17871214235955157,0.41127203693096215,0.0012676209513032915,0.21423689193254186,0.3757456998184148,positive,0.02662003997736912,21,win,True,False
S_C3_Q10,Vanilla PageRank,descendant_quality,future_child_like_quality_median_3m,lift,0.1,6,0.2977490454259157,0.11739881350753875,0.17454654644960244,0.4209515444022289,0.0015790673892146765,0.21230552298577843,0.3831925678660529,positive,0.03158134778429353,21,win,True,False
S_C3_Q10,Vanilla PageRank,repropagation,future_child_becomes_parent_share_3m,lift,0.1,3,0.21342236288894778,0.14137099223071622,-0.13776265025458528,0.5646073760324808,0.12040642239532515,0.07981523034384885,0.36145159040290853,positive,0.8909595549476749,21,tie,False,False
S_C3_Q10,Vanilla PageRank,repropagation,future_child_future_child_count_mean_3m,lift,0.1,3,0.15347570187549722,0.10473181966794944,-0.10669256097866678,0.41364396472966125,0.12644480542056483,0.06690216226678558,0.2698892159713502,positive,0.8909595549476749,21,tie,False,False
S_C3_Q10,Vanilla PageRank,repropagation,future_child_future_child_count_median_3m,lift,0.1,3,0.14305675427449258,0.12108610393883597,-0.1577378028851625,0.4438513114341477,0.17734275923654969,0.04328995617682452,0.2777740148710066,positive,0.8909595549476749,21,tie,False,False
S_C3_Q10,Vanilla PageRank,repropagation,future_child_second_order_diffusion_share_3m,lift,0.1,3,0.1742082812426015,0.14424643738538012,-0.1841197336476134,0.5325362961328164,0.1715620073250287,0.04653216140517813,0.3306807894827628,positive,0.8909595549476749,21,tie,False,False
S_C3_Q10,Vanilla PageRank,adoption_breadth,future_child_owner_breadth_3m,lift,0.1,6,0.3068525962996896,0.19436638920046542,0.10287758027482724,0.5108276123245519,0.011794964037384352,0.16921617588983162,0.4435990824644754,positive,0.200514388635534,21,tie,False,False
S_C3_Q10,Vanilla PageRank,adoption_breadth,future_high_download_child_owner_breadth_3m,lift,0.1,6,0.13300456404423366,0.3317430487718113,-0.21513841462465688,0.4811475427131242,0.37116807712664446,-0.10922262635913309,0.37325994665371665,mixed,0.8909595549476749,21,tie,False,False
S_C3_Q10,Vanilla PageRank,adoption_breadth,future_high_like_child_owner_breadth_3m,lift,0.1,6,0.1531651283922054,0.07129245480361053,0.07834828546562284,0.22798197131878795,0.003292077912251332,0.10315363612851813,0.20628961300661794,positive,0.05925740242052397,21,tie,False,False
S_C3_Q10,Vanilla PageRank,adoption_breadth,future_cross_owner_reuse_share_3m,lift,0.1,6,0.41678970511468116,0.327165959795258,0.07345008674476078,0.7601293234846016,0.026237337294899767,0.1784441265989086,0.6551352836304537,positive,0.36732272212859673,21,tie,False,False
S_C3_Q10,Downloads,quantity,future_direct_children_3m,lift,0.1,6,1.6901555554410788,0.36324878681445333,1.308949332409013,2.0713617784731446,9.102112722344897e-05,1.4029933819758436,1.9354458542375366,positive,0.0018204225444689794,21,win,True,False
S_C3_Q10,Downloads,quantity,future_active_parent_months_3m,lift,0.1,6,1.650562769796086,0.4797973396238395,1.1470463416675512,2.154079197924621,0.0003860638621654867,1.2975476090841036,1.993874125398332,positive,0.006563085656813274,21,win,True,False
S_C3_Q10,Downloads,quantity,future_active_parent_binary_3m,auc,0.01,6,0.08771190198311209,0.01686254694643539,0.07001574423810358,0.10540805972812059,5.296690846871038e-05,0.07501454294581289,0.09921006322968418,positive,0.001112305077842918,21,win,True,False
S_C3_Q10,Downloads,descendant_quality,future_child_download_quality_sum_3m,lift,0.1,6,1.4460198161705042,0.42083430796576754,1.0043812949002653,1.8876583374407432,0.0003882130199823425,1.1033407940258224,1.6789753792002842,positive,0.006563085656813274,21,win,True,False
S_C3_Q10,Downloads,descendant_quality,future_child_like_quality_sum_3m,lift,0.1,6,1.804571561819495,0.5588552240242093,1.2180889721864352,2.391054151452555,0.0005198863788112956,1.3868514978190494,2.1942428934118636,positive,0.0072784093033581385,21,win,True,False
S_C3_Q10,Downloads,descendant_quality,future_high_download_child_count_3m,lift,0.1,6,0.8071039842251627,0.558894433234782,0.22058024704911583,1.3936277214012096,0.016609708745584758,0.35594312993930427,1.1656421069799883,positive,0.06478264378189283,21,tie,False,False
S_C3_Q10,Downloads,descendant_quality,future_high_like_child_count_3m,lift,0.1,6,1.9480780174374053,0.5889209796028534,1.330043352359715,2.5661126825150955,0.0004642935928119496,1.540445573870864,2.380030734483927,positive,0.006964403892179244,21,win,True,False
S_C3_Q10,Downloads,descendant_quality,future_nonzero_like_child_share_3m,lift,0.1,6,2.0440064355575327,0.7431635988939072,1.2641040686049028,2.8239088025101626,0.0010927468517443327,1.493711723953713,2.584689026132335,positive,0.009834721665698995,21,win,True,False
S_C3_Q10,Downloads,descendant_quality,future_nonzero_download_child_share_3m,lift,0.1,6,1.514653618009558,0.5258964166390662,0.9627591754949344,2.0665480605241817,0.0008843748681607752,1.1294939811640639,1.8995885709174847,positive,0.008855002142426922,21,win,True,False
S_C3_Q10,Downloads,descendant_quality,future_child_download_quality_mean_3m,lift,0.1,6,1.2855430702119879,0.6233959868883978,0.6313291038031735,1.9397570366208021,0.0039291302640265535,0.8087103575936677,1.7199555250359866,positive,0.03061949592433766,21,win,True,False
S_C3_Q10,Downloads,descendant_quality,future_child_download_quality_median_3m,lift,0.1,6,1.2873046889286235,0.6204526121109785,0.6361796049128039,1.938429772944443,0.0038274369905422073,0.8071419823515734,1.7191967705023898,positive,0.03061949592433766,21,win,True,False
S_C3_Q10,Downloads,descendant_quality,future_child_like_quality_mean_3m,lift,0.1,6,2.122191315034272,0.6992883929082755,1.3883331529507414,2.8560494771178027,0.0006943239171392458,1.61482089800608,2.6276644116584396,positive,0.00833188700567095,21,win,True,False
S_C3_Q10,Downloads,descendant_quality,future_child_like_quality_median_3m,lift,0.1,6,2.1867347683165437,0.7065831058919747,1.4452212744451072,2.92824826218798,0.0006338953093936458,1.6536619647181785,2.691906549069328,positive,0.008240639022117396,21,win,True,False
S_C3_Q10,Downloads,repropagation,future_child_becomes_parent_share_3m,lift,0.1,3,3.211971709502093,0.4795548995682415,2.020691298644745,4.403252120359442,0.007348592717754298,2.7243336505050295,3.6830125343088405,positive,0.04409155630652579,21,win,True,False
S_C3_Q10,Downloads,repropagation,future_child_future_child_count_mean_3m,lift,0.1,3,2.3989233687797342,0.5353058961826855,1.0691498047664971,3.728696932792971,0.016195660945473207,1.9455075065790934,2.989448485313323,positive,0.06478264378189283,21,tie,False,False
S_C3_Q10,Downloads,repropagation,future_child_future_child_count_median_3m,lift,0.1,3,2.6374266213561954,0.4673741500039133,1.4764048698486065,3.7984483728637843,0.010306065255680296,2.207787765018015,3.135082461493751,positive,0.051530326278401484,21,tie,False,False
S_C3_Q10,Downloads,repropagation,future_child_second_order_diffusion_share_3m,lift,0.1,3,2.2978695026196454,0.520527734422833,1.0048069275439495,3.5909320776953413,0.016678002989451674,1.953035541656364,2.8966270474722453,positive,0.06478264378189283,21,tie,False,False
S_C3_Q10,Downloads,adoption_breadth,future_child_owner_breadth_3m,lift,0.1,6,1.4235717460557007,0.3594917143282691,1.0463083287923092,1.8008351633190922,0.00019780959405889278,1.1707637949883727,1.6876918659569882,positive,0.003758382287118963,21,win,True,False
S_C3_Q10,Downloads,adoption_breadth,future_high_download_child_owner_breadth_3m,lift,0.1,6,0.764713016993069,0.6157701409529113,0.11850188509331017,1.410924148892828,0.028685999410350774,0.24660365331813683,1.1393973030892235,positive,0.06478264378189283,21,tie,False,False
S_C3_Q10,Downloads,adoption_breadth,future_high_like_child_owner_breadth_3m,lift,0.1,6,2.000145724076488,0.5638702276497535,1.4084002109045746,2.5918912372484013,0.0003340196363128833,1.5958927727877847,2.394318146801051,positive,0.006012353453631899,21,win,True,False
