family,metric,statistic,method,mean,count
quantity,future_active_parent_binary_3m,auc,S_D_025,0.7072972139024293,6
quantity,future_active_parent_binary_3m,auc,S_D_050,0.7098980064154313,6
quantity,future_active_parent_binary_3m,auc,S_D_065,0.7102370483048089,6
quantity,future_active_parent_binary_3m,auc,S_D_075,0.710260279214373,6
quantity,future_active_parent_binary_3m,auc,S_D_090,0.710209694328395,6
quantity,future_active_parent_binary_3m,auc,S_D_095,0.710119666345086,6
quantity,future_active_parent_binary_3m,auc,S_D_099,0.7099896982830316,6
quantity,future_active_parent_binary_3m,auc,S_MEM_01,0.6870271929327036,6
quantity,future_active_parent_binary_3m,auc,S_MEM_03,0.7018525823816265,6
quantity,future_active_parent_binary_3m,auc,S_MEM_06,0.7077336766523207,6
quantity,future_active_parent_binary_3m,auc,S_MEM_12,0.7108984715459674,6
quantity,future_active_parent_binary_3m,auc,S_Q_000,0.554633360655251,6
quantity,future_active_parent_binary_3m,auc,S_Q_005,0.7102628668342472,6
quantity,future_active_parent_binary_3m,auc,S_Q_015,0.7102697927588465,6
quantity,future_active_parent_binary_3m,auc,S_Q_020,0.7102728341356332,6
quantity,future_active_parent_binary_3m,auc,S_Q_030,0.7102776192515513,6
quantity,future_active_parent_binary_3m,auc,S_Q_040,0.7102809485400482,6
quantity,future_active_parent_binary_3m,auc,S_Q_050,0.7102894196454675,6
quantity,future_active_parent_binary_3m,auc,S_Q_060,0.7103020415480298,6
quantity,future_active_parent_binary_3m,auc,S_Q_070,0.7103059324733652,6
quantity,future_active_parent_binary_3m,auc,S_Q_080,0.7102872120524389,6
quantity,future_active_parent_binary_3m,auc,S_Q_090,0.7101731529124428,6
quantity,future_active_parent_binary_3m,auc,S_Q_100,0.7081474577234407,6
quantity,future_active_parent_binary_3m,auc,S_WD_000,0.6991785227826807,6
quantity,future_active_parent_binary_3m,auc,S_WD_025,0.7169491446404531,6
quantity,future_active_parent_binary_3m,auc,S_WD_075,0.6991156581197796,6
quantity,future_active_parent_binary_3m,auc,S_WD_100,0.6882554466250029,6
quantity,future_active_parent_binary_3m,auc,Simplified_MTPR_time_safe_typed,0.6850819905030735,6
quantity,future_active_parent_binary_3m,auc,Vanilla PageRank,0.6759989042003154,6
quantity,future_active_parent_months_3m,lift,AllTime DerivCount,4.454607408860393,6
quantity,future_active_parent_months_3m,lift,Current DerivCount,2.445974271075262,6
quantity,future_active_parent_months_3m,lift,Downloads,3.158160624229973,6
quantity,future_active_parent_months_3m,lift,EventValue_time_safe_typed,2.445974271075262,6
quantity,future_active_parent_months_3m,lift,Likes,4.376341925243731,6
quantity,future_active_parent_months_3m,lift,MTPR_time_safe_typed,4.4769109161530345,6
quantity,future_active_parent_months_3m,lift,No PageRank propagation,4.349060936904156,6
quantity,future_active_parent_months_3m,lift,No child quality,4.534486417386006,6
quantity,future_active_parent_months_3m,lift,No event injection,4.423028509257334,6
quantity,future_active_parent_months_3m,lift,No parent size,4.4314478686811505,6
quantity,future_active_parent_months_3m,lift,No quality teleport,4.263437128457745,6
quantity,future_active_parent_months_3m,lift,No temporal inheritance,4.390383602705986,6
quantity,future_active_parent_months_3m,lift,No type weight,4.520694759001345,6
quantity,future_active_parent_months_3m,lift,No-Propagation ModelRank,4.4089443259425565,6
quantity,future_active_parent_months_3m,lift,S_C3_Q10,4.808723394026059,6
quantity,future_active_parent_months_3m,lift,S_D_000,4.4089443259425565,6
quantity,future_active_parent_months_3m,lift,S_D_025,4.79555089467173,6
quantity,future_active_parent_months_3m,lift,S_D_050,4.817637645165523,6
quantity,future_active_parent_months_3m,lift,S_D_065,4.81254629694763,6
quantity,future_active_parent_months_3m,lift,S_D_075,4.806838147582197,6
quantity,future_active_parent_months_3m,lift,S_D_090,4.810506654257681,6
quantity,future_active_parent_months_3m,lift,S_D_095,4.818023832464838,6
quantity,future_active_parent_months_3m,lift,S_D_099,4.822199976972946,6
quantity,future_active_parent_months_3m,lift,S_MEM_01,4.4089443259425565,6
quantity,future_active_parent_months_3m,lift,S_MEM_03,4.743338120343208,6
quantity,future_active_parent_months_3m,lift,S_MEM_06,4.851404035823044,6
quantity,future_active_parent_months_3m,lift,S_MEM_12,4.838752149381294,6
quantity,future_active_parent_months_3m,lift,S_Q_000,2.706130796144104,6
quantity,future_active_parent_months_3m,lift,S_Q_005,4.808723394026059,6
quantity,future_active_parent_months_3m,lift,S_Q_015,4.808723394026059,6
quantity,future_active_parent_months_3m,lift,S_Q_020,4.808723394026059,6
quantity,future_active_parent_months_3m,lift,S_Q_030,4.808723394026059,6
quantity,future_active_parent_months_3m,lift,S_Q_040,4.808723394026059,6
quantity,future_active_parent_months_3m,lift,S_Q_050,4.808723394026059,6
quantity,future_active_parent_months_3m,lift,S_Q_060,4.808723394026059,6
quantity,future_active_parent_months_3m,lift,S_Q_070,4.808723394026059,6
quantity,future_active_parent_months_3m,lift,S_Q_080,4.808079646126172,6
quantity,future_active_parent_months_3m,lift,S_Q_090,4.807435898226285,6
quantity,future_active_parent_months_3m,lift,S_Q_100,4.7636839488147835,6
quantity,future_active_parent_months_3m,lift,S_WD_000,4.794977891088265,6
quantity,future_active_parent_months_3m,lift,S_WD_025,5.052575496273906,6
quantity,future_active_parent_months_3m,lift,S_WD_075,4.61202599229181,6
quantity,future_active_parent_months_3m,lift,S_WD_100,4.521071200353911,6
quantity,future_active_parent_months_3m,lift,Simplified_MTPR_time_safe_typed,4.345349169619475,6
quantity,future_active_parent_months_3m,lift,Vanilla PageRank,4.454607408860393,6
quantity,future_direct_children_3m,lift,AllTime DerivCount,4.183340202813678,6
quantity,future_direct_children_3m,lift,Current DerivCount,2.6499732611828897,6
quantity,future_direct_children_3m,lift,Downloads,2.8244803005969055,6
quantity,future_direct_children_3m,lift,EventValue_time_safe_typed,2.6499732611828897,6
quantity,future_direct_children_3m,lift,Likes,3.8410292660454446,6
quantity,future_direct_children_3m,lift,MTPR_time_safe_typed,4.148124374406841,6
quantity,future_direct_children_3m,lift,No PageRank propagation,4.03717592300526,6
quantity,future_direct_children_3m,lift,No child quality,4.198893984307367,6
quantity,future_direct_children_3m,lift,No event injection,4.107088340565489,6
quantity,future_direct_children_3m,lift,No parent size,4.11261989353191,6
quantity,future_direct_children_3m,lift,No quality teleport,4.043656664995173,6
quantity,future_direct_children_3m,lift,No temporal inheritance,4.050436752702125,6
quantity,future_direct_children_3m,lift,No type weight,4.1845547972786195,6
quantity,future_direct_children_3m,lift,No-Propagation ModelRank,4.0699974242841295,6
quantity,future_direct_children_3m,lift,S_C3_Q10,4.514635856037984,6
quantity,future_direct_children_3m,lift,S_D_000,4.0699974242841295,6
quantity,future_direct_children_3m,lift,S_D_025,4.527309151656467,6
quantity,future_direct_children_3m,lift,S_D_050,4.5458247439826875,6
quantity,future_direct_children_3m,lift,S_D_065,4.531845537841274,6
quantity,future_direct_children_3m,lift,S_D_075,4.516565455717513,6
quantity,future_direct_children_3m,lift,S_D_090,4.497271569451388,6
quantity,future_direct_children_3m,lift,S_D_095,4.504059359022632,6
quantity,future_direct_children_3m,lift,S_D_099,4.504334417022251,6
quantity,future_direct_children_3m,lift,S_MEM_01,4.0699974242841295,6
quantity,future_direct_children_3m,lift,S_MEM_03,4.365648319145286,6
quantity,future_direct_children_3m,lift,S_MEM_06,4.510318270053397,6
quantity,future_direct_children_3m,lift,S_MEM_12,4.567523246199382,6
quantity,future_direct_children_3m,lift,S_Q_000,2.866984163289383,6
quantity,future_direct_children_3m,lift,S_Q_005,4.514635856037984,6
quantity,future_direct_children_3m,lift,S_Q_015,4.514635856037984,6
quantity,future_direct_children_3m,lift,S_Q_020,4.514635856037984,6
quantity,future_direct_children_3m,lift,S_Q_030,4.514635856037984,6
quantity,future_direct_children_3m,lift,S_Q_040,4.514635856037984,6
quantity,future_direct_children_3m,lift,S_Q_050,4.514635856037984,6
quantity,future_direct_children_3m,lift,S_Q_060,4.514635856037984,6
quantity,future_direct_children_3m,lift,S_Q_070,4.514635856037984,6
quantity,future_direct_children_3m,lift,S_Q_080,4.514328919884613,6
quantity,future_direct_children_3m,lift,S_Q_090,4.514021983731241,6
quantity,future_direct_children_3m,lift,S_Q_100,4.478011260751937,6
quantity,future_direct_children_3m,lift,S_WD_000,4.229757104838944,6
quantity,future_direct_children_3m,lift,S_WD_025,4.655321541947777,6
quantity,future_direct_children_3m,lift,S_WD_075,4.404388150761481,6
quantity,future_direct_children_3m,lift,S_WD_100,4.307371101152458,6
quantity,future_direct_children_3m,lift,Simplified_MTPR_time_safe_typed,4.0157817255983215,6
quantity,future_direct_children_3m,lift,Vanilla PageRank,4.183340202813678,6
repropagation,future_child_becomes_parent_share_3m,lift,AllTime DerivCount,8.239336356865863,3
repropagation,future_child_becomes_parent_share_3m,lift,Current DerivCount,3.199971678899279,3
repropagation,future_child_becomes_parent_share_3m,lift,Downloads,5.240787010252717,3
repropagation,future_child_becomes_parent_share_3m,lift,EventValue_time_safe_typed,3.199971678899279,3
repropagation,future_child_becomes_parent_share_3m,lift,Likes,7.378785171468205,3
repropagation,future_child_becomes_parent_share_3m,lift,MTPR_time_safe_typed,7.2796152678988895,3
repropagation,future_child_becomes_parent_share_3m,lift,No PageRank propagation,7.339918379389824,3
repropagation,future_child_becomes_parent_share_3m,lift,No child quality,7.353238149229665,3
repropagation,future_child_becomes_parent_share_3m,lift,No event injection,7.2796152678988895,3
repropagation,future_child_becomes_parent_share_3m,lift,No parent size,7.2796152678988895,3
repropagation,future_child_becomes_parent_share_3m,lift,No quality teleport,8.013574053369524,3
repropagation,future_child_becomes_parent_share_3m,lift,No temporal inheritance,6.958869479258357,3
repropagation,future_child_becomes_parent_share_3m,lift,No type weight,7.323086593484198,3
repropagation,future_child_becomes_parent_share_3m,lift,No-Propagation ModelRank,7.002340804843666,3
repropagation,future_child_becomes_parent_share_3m,lift,S_C3_Q10,8.452758719754812,3
repropagation,future_child_becomes_parent_share_3m,lift,S_D_000,7.002340804843666,3
repropagation,future_child_becomes_parent_share_3m,lift,S_D_025,8.169667261695572,3
repropagation,future_child_becomes_parent_share_3m,lift,S_D_050,8.40164551805678,3
repropagation,future_child_becomes_parent_share_3m,lift,S_D_065,8.40164551805678,3
repropagation,future_child_becomes_parent_share_3m,lift,S_D_075,8.40164551805678,3
repropagation,future_child_becomes_parent_share_3m,lift,S_D_090,8.452758719754812,3
repropagation,future_child_becomes_parent_share_3m,lift,S_D_095,8.452758719754812,3
repropagation,future_child_becomes_parent_share_3m,lift,S_D_099,8.45275871975481,3
repropagation,future_child_becomes_parent_share_3m,lift,S_MEM_01,7.002340804843665,3
repropagation,future_child_becomes_parent_share_3m,lift,S_MEM_03,7.353448639776912,3
repropagation,future_child_becomes_parent_share_3m,lift,S_MEM_06,7.7198638722807305,3
repropagation,future_child_becomes_parent_share_3m,lift,S_MEM_12,8.318311692283793,3
repropagation,future_child_becomes_parent_share_3m,lift,S_Q_000,4.598798454571849,3
repropagation,future_child_becomes_parent_share_3m,lift,S_Q_005,8.45275871975481,3
repropagation,future_child_becomes_parent_share_3m,lift,S_Q_015,8.45275871975481,3
repropagation,future_child_becomes_parent_share_3m,lift,S_Q_020,8.45275871975481,3
repropagation,future_child_becomes_parent_share_3m,lift,S_Q_030,8.452758719754812,3
repropagation,future_child_becomes_parent_share_3m,lift,S_Q_040,8.45275871975481,3
repropagation,future_child_becomes_parent_share_3m,lift,S_Q_050,8.452758719754812,3
repropagation,future_child_becomes_parent_share_3m,lift,S_Q_060,8.45275871975481,3
repropagation,future_child_becomes_parent_share_3m,lift,S_Q_070,8.452758719754812,3
repropagation,future_child_becomes_parent_share_3m,lift,S_Q_080,8.452758719754812,3
repropagation,future_child_becomes_parent_share_3m,lift,S_Q_090,8.45275871975481,3
repropagation,future_child_becomes_parent_share_3m,lift,S_Q_100,8.409287394169503,3
repropagation,future_child_becomes_parent_share_3m,lift,S_WD_000,8.07883750183606,3
repropagation,future_child_becomes_parent_share_3m,lift,S_WD_025,8.459147869967063,3
repropagation,future_child_becomes_parent_share_3m,lift,S_WD_075,8.312583787231219,3
repropagation,future_child_becomes_parent_share_3m,lift,S_WD_100,8.217456085393758,3
repropagation,future_child_becomes_parent_share_3m,lift,Simplified_MTPR_time_safe_typed,6.958869479258357,3
repropagation,future_child_becomes_parent_share_3m,lift,Vanilla PageRank,8.239336356865863,3
repropagation,future_child_future_child_count_mean_3m,lift,AllTime DerivCount,8.541796037234628,3
repropagation,future_child_future_child_count_mean_3m,lift,Current DerivCount,3.142523147434437,3
repropagation,future_child_future_child_count_mean_3m,lift,Downloads,6.296348370330392,3
repropagation,future_child_future_child_count_mean_3m,lift,EventValue_time_safe_typed,3.142523147434437,3
repropagation,future_child_future_child_count_mean_3m,lift,Likes,7.732214628770961,3
repropagation,future_child_future_child_count_mean_3m,lift,MTPR_time_safe_typed,7.8534551404757655,3
repropagation,future_child_future_child_count_mean_3m,lift,No PageRank propagation,7.885156609036883,3
repropagation,future_child_future_child_count_mean_3m,lift,No child quality,7.902983366952846,3
repropagation,future_child_future_child_count_mean_3m,lift,No event injection,7.8534551404757655,3
repropagation,future_child_future_child_count_mean_3m,lift,No parent size,7.8534551404757655,3
repropagation,future_child_future_child_count_mean_3m,lift,No quality teleport,8.340194565720411,3
repropagation,future_child_future_child_count_mean_3m,lift,No temporal inheritance,7.661856091459019,3
repropagation,future_child_future_child_count_mean_3m,lift,No type weight,7.887132632672287,3
repropagation,future_child_future_child_count_mean_3m,lift,No-Propagation ModelRank,7.695533583655542,3
repropagation,future_child_future_child_count_mean_3m,lift,S_C3_Q10,8.695271739110126,3
repropagation,future_child_future_child_count_mean_3m,lift,S_D_000,7.695533583655542,3
repropagation,future_child_future_child_count_mean_3m,lift,S_D_025,8.440529870867119,3
repropagation,future_child_future_child_count_mean_3m,lift,S_D_050,8.671312287058662,3
repropagation,future_child_future_child_count_mean_3m,lift,S_D_065,8.67131228705866,3
repropagation,future_child_future_child_count_mean_3m,lift,S_D_075,8.67131228705866,3
repropagation,future_child_future_child_count_mean_3m,lift,S_D_090,8.695271739110126,3
repropagation,future_child_future_child_count_mean_3m,lift,S_D_095,8.695271739110126,3
repropagation,future_child_future_child_count_mean_3m,lift,S_D_099,8.695271739110126,3
repropagation,future_child_future_child_count_mean_3m,lift,S_MEM_01,7.695533583655542,3
repropagation,future_child_future_child_count_mean_3m,lift,S_MEM_03,7.908969392405798,3
repropagation,future_child_future_child_count_mean_3m,lift,S_MEM_06,8.178350601908056,3
repropagation,future_child_future_child_count_mean_3m,lift,S_MEM_12,8.627585041752829,3
repropagation,future_child_future_child_count_mean_3m,lift,S_Q_000,4.608318376051817,3
repropagation,future_child_future_child_count_mean_3m,lift,S_Q_005,8.695271739110126,3
repropagation,future_child_future_child_count_mean_3m,lift,S_Q_015,8.695271739110126,3
repropagation,future_child_future_child_count_mean_3m,lift,S_Q_020,8.695271739110126,3
repropagation,future_child_future_child_count_mean_3m,lift,S_Q_030,8.695271739110128,3
repropagation,future_child_future_child_count_mean_3m,lift,S_Q_040,8.695271739110126,3
repropagation,future_child_future_child_count_mean_3m,lift,S_Q_050,8.695271739110128,3
repropagation,future_child_future_child_count_mean_3m,lift,S_Q_060,8.695271739110128,3
repropagation,future_child_future_child_count_mean_3m,lift,S_Q_070,8.695271739110126,3
repropagation,future_child_future_child_count_mean_3m,lift,S_Q_080,8.695271739110126,3
repropagation,future_child_future_child_count_mean_3m,lift,S_Q_090,8.695271739110126,3
repropagation,future_child_future_child_count_mean_3m,lift,S_Q_100,8.661594246913605,3
repropagation,future_child_future_child_count_mean_3m,lift,S_WD_000,8.382132583822719,3
repropagation,future_child_future_child_count_mean_3m,lift,S_WD_025,8.704256533629426,3
repropagation,future_child_future_child_count_mean_3m,lift,S_WD_075,8.61682631368916,3
repropagation,future_child_future_child_count_mean_3m,lift,S_WD_100,8.55515250470422,3
repropagation,future_child_future_child_count_mean_3m,lift,Simplified_MTPR_time_safe_typed,7.661856091459019,3
repropagation,future_child_future_child_count_mean_3m,lift,Vanilla PageRank,8.541796037234628,3
repropagation,future_child_future_child_count_median_3m,lift,AllTime DerivCount,8.82184292757595,3
repropagation,future_child_future_child_count_median_3m,lift,Current DerivCount,2.9849392720050805,3
repropagation,future_child_future_child_count_median_3m,lift,Downloads,6.327473060494246,3
repropagation,future_child_future_child_count_median_3m,lift,EventValue_time_safe_typed,2.9849392720050805,3
repropagation,future_child_future_child_count_median_3m,lift,Likes,7.943659570049476,3
repropagation,future_child_future_child_count_median_3m,lift,MTPR_time_safe_typed,7.995542779751228,3
repropagation,future_child_future_child_count_median_3m,lift,No PageRank propagation,8.03157821034311,3
repropagation,future_child_future_child_count_median_3m,lift,No child quality,8.013560495047168,3
repropagation,future_child_future_child_count_median_3m,lift,No event injection,7.995542779751228,3
repropagation,future_child_future_child_count_median_3m,lift,No parent size,7.995542779751228,3
repropagation,future_child_future_child_count_median_3m,lift,No quality teleport,8.628320757317299,3
repropagation,future_child_future_child_count_median_3m,lift,No temporal inheritance,7.7226161569462635,3
repropagation,future_child_future_child_count_median_3m,lift,No type weight,7.995542779751228,3
repropagation,future_child_future_child_count_median_3m,lift,No-Propagation ModelRank,7.7226161569462635,3
repropagation,future_child_future_child_count_median_3m,lift,S_C3_Q10,8.964899681850442,3
repropagation,future_child_future_child_count_median_3m,lift,S_D_000,7.7226161569462635,3
repropagation,future_child_future_child_count_median_3m,lift,S_D_025,8.635417151347026,3
repropagation,future_child_future_child_count_median_3m,lift,S_D_050,8.936039711065893,3
repropagation,future_child_future_child_count_median_3m,lift,S_D_065,8.936039711065893,3
repropagation,future_child_future_child_count_median_3m,lift,S_D_075,8.936039711065893,3
repropagation,future_child_future_child_count_median_3m,lift,S_D_090,8.964899681850442,3
repropagation,future_child_future_child_count_median_3m,lift,S_D_095,8.964899681850442,3
repropagation,future_child_future_child_count_median_3m,lift,S_D_099,8.964899681850442,3
repropagation,future_child_future_child_count_median_3m,lift,S_MEM_01,7.7226161569462635,3
repropagation,future_child_future_child_count_median_3m,lift,S_MEM_03,8.013560495047168,3
repropagation,future_child_future_child_count_median_3m,lift,S_MEM_06,8.326613229505396,3
repropagation,future_child_future_child_count_median_3m,lift,S_MEM_12,8.882568582113393,3
repropagation,future_child_future_child_count_median_3m,lift,S_Q_000,4.57047423009202,3
repropagation,future_child_future_child_count_median_3m,lift,S_Q_005,8.964899681850442,3
repropagation,future_child_future_child_count_median_3m,lift,S_Q_015,8.964899681850442,3
repropagation,future_child_future_child_count_median_3m,lift,S_Q_020,8.964899681850442,3
repropagation,future_child_future_child_count_median_3m,lift,S_Q_030,8.964899681850442,3
repropagation,future_child_future_child_count_median_3m,lift,S_Q_040,8.964899681850442,3
repropagation,future_child_future_child_count_median_3m,lift,S_Q_050,8.964899681850442,3
repropagation,future_child_future_child_count_median_3m,lift,S_Q_060,8.964899681850442,3
repropagation,future_child_future_child_count_median_3m,lift,S_Q_070,8.964899681850442,3
repropagation,future_child_future_child_count_median_3m,lift,S_Q_080,8.964899681850442,3
repropagation,future_child_future_child_count_median_3m,lift,S_Q_090,8.964899681850442,3
repropagation,future_child_future_child_count_median_3m,lift,S_Q_100,8.964899681850442,3
repropagation,future_child_future_child_count_median_3m,lift,S_WD_000,8.580940120079097,3
repropagation,future_child_future_child_count_median_3m,lift,S_WD_025,8.964899681850442,3
repropagation,future_child_future_child_count_median_3m,lift,S_WD_075,8.90000428047401,3
repropagation,future_child_future_child_count_median_3m,lift,S_WD_100,8.849538864489853,3
repropagation,future_child_future_child_count_median_3m,lift,Simplified_MTPR_time_safe_typed,7.7226161569462635,3
repropagation,future_child_future_child_count_median_3m,lift,Vanilla PageRank,8.82184292757595,3
repropagation,future_child_second_order_diffusion_share_3m,lift,AllTime DerivCount,8.640455635175476,3
repropagation,future_child_second_order_diffusion_share_3m,lift,Current DerivCount,3.1607770784765403,3
repropagation,future_child_second_order_diffusion_share_3m,lift,Downloads,6.516794413798432,3
repropagation,future_child_second_order_diffusion_share_3m,lift,EventValue_time_safe_typed,3.1607770784765403,3
repropagation,future_child_second_order_diffusion_share_3m,lift,Likes,7.701052270389319,3
repropagation,future_child_second_order_diffusion_share_3m,lift,MTPR_time_safe_typed,8.180402465660606,3
repropagation,future_child_second_order_diffusion_share_3m,lift,No PageRank propagation,8.180402465660606,3
repropagation,future_child_second_order_diffusion_share_3m,lift,No child quality,8.209939256393705,3
repropagation,future_child_second_order_diffusion_share_3m,lift,No event injection,8.180402465660606,3
repropagation,future_child_second_order_diffusion_share_3m,lift,No parent size,8.180402465660606,3
repropagation,future_child_second_order_diffusion_share_3m,lift,No quality teleport,8.257282941206107,3
repropagation,future_child_second_order_diffusion_share_3m,lift,No temporal inheritance,8.106417546048789,3
repropagation,future_child_second_order_diffusion_share_3m,lift,No type weight,8.209939256393705,3
repropagation,future_child_second_order_diffusion_share_3m,lift,No-Propagation ModelRank,8.135954336781886,3
repropagation,future_child_second_order_diffusion_share_3m,lift,S_C3_Q10,8.814663916418077,3
repropagation,future_child_second_order_diffusion_share_3m,lift,S_D_000,8.135954336781886,3
repropagation,future_child_second_order_diffusion_share_3m,lift,S_D_025,8.52015366576155,3
repropagation,future_child_second_order_diffusion_share_3m,lift,S_D_050,8.814663916418077,3
repropagation,future_child_second_order_diffusion_share_3m,lift,S_D_065,8.814663916418077,3
repropagation,future_child_second_order_diffusion_share_3m,lift,S_D_075,8.814663916418077,3
repropagation,future_child_second_order_diffusion_share_3m,lift,S_D_090,8.814663916418077,3
repropagation,future_child_second_order_diffusion_share_3m,lift,S_D_095,8.814663916418077,3
repropagation,future_child_second_order_diffusion_share_3m,lift,S_D_099,8.814663916418077,3
repropagation,future_child_second_order_diffusion_share_3m,lift,S_MEM_01,8.135954336781886,3
repropagation,future_child_second_order_diffusion_share_3m,lift,S_MEM_03,8.224707651760253,3
repropagation,future_child_second_order_diffusion_share_3m,lift,S_MEM_06,8.365046461077625,3
repropagation,future_child_second_order_diffusion_share_3m,lift,S_MEM_12,8.814663916418077,3
repropagation,future_child_second_order_diffusion_share_3m,lift,S_Q_000,4.50072838777073,3
repropagation,future_child_second_order_diffusion_share_3m,lift,S_Q_005,8.814663916418077,3
repropagation,future_child_second_order_diffusion_share_3m,lift,S_Q_015,8.814663916418077,3
repropagation,future_child_second_order_diffusion_share_3m,lift,S_Q_020,8.814663916418077,3
repropagation,future_child_second_order_diffusion_share_3m,lift,S_Q_030,8.814663916418077,3
repropagation,future_child_second_order_diffusion_share_3m,lift,S_Q_040,8.814663916418077,3
repropagation,future_child_second_order_diffusion_share_3m,lift,S_Q_050,8.814663916418077,3
repropagation,future_child_second_order_diffusion_share_3m,lift,S_Q_060,8.814663916418077,3
repropagation,future_child_second_order_diffusion_share_3m,lift,S_Q_070,8.814663916418077,3
repropagation,future_child_second_order_diffusion_share_3m,lift,S_Q_080,8.814663916418077,3
repropagation,future_child_second_order_diffusion_share_3m,lift,S_Q_090,8.814663916418077,3
repropagation,future_child_second_order_diffusion_share_3m,lift,S_Q_100,8.785127125684982,3
repropagation,future_child_second_order_diffusion_share_3m,lift,S_WD_000,8.497962019376564,3
repropagation,future_child_second_order_diffusion_share_3m,lift,S_WD_025,8.829432311784625,3
repropagation,future_child_second_order_diffusion_share_3m,lift,S_WD_075,8.770573144487043,3
repropagation,future_child_second_order_diffusion_share_3m,lift,S_WD_100,8.748527758521526,3
repropagation,future_child_second_order_diffusion_share_3m,lift,Simplified_MTPR_time_safe_typed,8.106417546048789,3
repropagation,future_child_second_order_diffusion_share_3m,lift,Vanilla PageRank,8.640455635175476,3
